CHEMBL_ID,Molecular Weight,SMILES,Standard Type,Standard Relation,STANDARD_VALUE,Standard Units,STANDARD_VALUE_LN,STANDARD_VALUE_LOG,TYPE,TYPE_LABEL,AlogP,NumHAcceptors,NumHDonors,NumRotatableBonds,FractionCSP3,TPSA,LogP_WildmanCrippen
CHEMBL239605,488.65,OCC1CCCN(CCCC2CCCc3ccc(OCc4ccc(-c5ccccc5F)cn4)cc32)C1,T1/2,'=',0.4,hr,-0.916290732,-0.397940009,unstable,0,6.37,4,1,10,0.451612903,45.59,6.3711
CHEMBL1209695,431.95,C[C@@H](c1ccc(Cl)cc1)N1Cc2cncn2C(C[C@@H](O)c2ccccc2)S1(=O)=O,T1/2,'=',0.4,hr,-0.916290732,-0.397940009,unstable,0,4.07,5,1,7,0.285714286,75.43,4.0654
CHEMBL1835119,420.56,CC(C)CN1C(=O)CN(Cc2ccc(-c3cccc(CN4CCCCC4)n3)cc2)C1=O,T1/2,'=',0.4,hr,-0.916290732,-0.397940009,unstable,0,4.15,4,0,9,0.48,56.75,4.1547
CHEMBL2064156,419.57,Cc1ccccc1C1CCN(CCC(=O)N2c3ccccc3C[C@H]2C(=O)N(C)C)CC1,T1/2,'=',0.4,hr,-0.916290732,-0.397940009,unstable,0,3.61,3,0,8,0.461538462,43.86,3.61062
CHEMBL2011147,404.94,CCC1=C(C(=O)CC2CCC(CC)CC2)[C@H](c2ccc(O)c(Cl)c2)NC(=O)N1,T1/2,'=',0.4,hr,-0.916290732,-0.397940009,unstable,0,5.24,3,3,9,0.545454545,78.43,5.2392
CHEMBL4093273,403.45,Cc1nn(-c2ncnc3nc[nH]c23)c2c1C(c1ccc(OC(C)C)cc1)CC(=O)N2,T1/2,'=',0.4,hr,-0.916290732,-0.397940009,unstable,0,3.11,7,2,7,0.285714286,110.61,3.10832
CHEMBL3526913,387.44,COc1cc(C(=O)c2cccc(-c3cc4ccccc4[nH]3)c2)cc(OC)c1OC,T1/2,'=',0.4,hr,-0.916290732,-0.397940009,unstable,0,5.09,4,1,9,0.125,60.55,5.0917
CHEMBL3353863,347.85,CC(C)(C)c1cc(NC(=O)[C@@H]2CCCN2c2ccc(Cl)cc2)no1,T1/2,'=',0.4,hr,-0.916290732,-0.397940009,unstable,0,4.23,4,1,3,0.444444444,58.37,4.233
CHEMBL3800089,344.39,O=C(NCCc1nc(-c2cccc(F)c2)cs1)c1cccc(F)c1,T1/2,'=',0.4,hr,-0.916290732,-0.397940009,unstable,0,4.06,3,1,5,0.111111111,41.99,4.0608
CHEMBL17157,471.69,CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,T1/2,'=',0.4008,hr,-0.914292729,-0.397072287,unstable,0,6.45,3,2,10,0.4375,43.7,6.4458
CHEMBL2057574,742.1,CC(C)[C@@H]1CC[C@]2(C(=O)NCCCCCCCCC(=O)N[C@@H](CCC(N)=O)C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,T1/2,'=',0.4125,hr,-0.885519073,-0.384576047,unstable,0,7.77,6,5,24,0.909090909,158.82,7.7666
CHEMBL3126760,319.41,COc1ccc2c(c1)CCCCN2c1nc(C)nc2ccccc12,T1/2,'=',0.4142,hr,-0.88140633,-0.382789905,unstable,0,4.42,4,0,4,0.3,38.25,4.42122
CHEMBL4280997,385.51,COc1cc2c(N3CCN(C)CC3)nc(N(C)C)nc2cc1OC1CCCC1,T1/2,'=',0.4145,hr,-0.880682304,-0.382475465,unstable,0,2.78,7,0,9,0.619047619,53.96,2.7776
CHEMBL3580757,653.53,COC(=O)Nc1ccc(-c2nc([C@H](CC(=O)N3CCN(C)CC3)NC(=O)/C=C/c3cc(Cl)ccc3-n3cnnn3)[nH]c2Cl)cc1,T1/2,'=',0.4167,hr,-0.875388741,-0.3801765,unstable,0,3.57,10,3,11,0.275862069,163.26,3.5723
CHEMBL3259949,638.62,O=C(N[C@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(-c2ccc(OCc3ccc(F)cc3F)c(F)c2)cc1F,T1/2,'=',0.4167,hr,-0.875388741,-0.3801765,unstable,0,7.35,4,3,10,0.083333333,96.11,7.3451
CHEMBL4100873,632.6,[2H]C([2H])([2H])C(NC(=O)c1cc(-c2cc3c(C(=O)NC)c(-c4ccc(F)cc4)oc3nc2CCC(F)(F)F)cnc1OC)(c1ncon1)C([2H])([2H])[2H],T1/2,'=',0.4167,hr,-0.875388741,-0.3801765,unstable,0,5.61,9,2,13,0.266666667,145.27,5.6071
CHEMBL3337534,564.51,O=C(N[C@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(-c2cc(C(F)(F)F)ccc2F)cc1F,T1/2,'=',0.4167,hr,-0.875388741,-0.3801765,unstable,0,6.51,3,3,7,0.1,86.88,6.5067
CHEMBL401773,560.65,CCOC(=O)C(C)Oc1ccc2c(c1)S(=O)(=O)N=C(c1c(O)c(-c3cccs3)nn(CCC(C)C)c1=O)N2,T1/2,'=',0.4167,hr,-0.875388741,-0.3801765,unstable,0,3.61,11,2,14,0.36,149.18,3.6149
CHEMBL601221,549.64,CC(C)OC(=O)C1=CN(C(=O)c2ccc(OCCN3CCOCC3)cc2)CC(C)(C)c2c1[nH]c1cc(F)ccc21,T1/2,'=',0.4167,hr,-0.875388741,-0.3801765,unstable,0,4.74,6,1,11,0.419354839,84.1,4.7441
CHEMBL256945,535.65,CC(C)(C)CCn1nc(C2=CCCC2)c(O)c(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)c1=O,T1/2,'=',0.4167,hr,-0.875388741,-0.3801765,unstable,0,2.88,9,3,8,0.434782609,159.82,2.8849
CHEMBL252397,531.62,CCC(C)CCn1nc(-c2cccs2)c(O)c(C2=NS(=O)(=O)c3cc(OCC(N)=O)ccc3N2)c1=O,T1/2,'=',0.4167,hr,-0.875388741,-0.3801765,unstable,0,2.54,10,3,12,0.304347826,165.97,2.5387
CHEMBL259335,523.64,CC(C)CCn1nc(CC2CCC2)c(O)c(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)c1=O,T1/2,'=',0.4167,hr,-0.875388741,-0.3801765,unstable,0,2.27,9,3,12,0.5,159.82,2.2701
CHEMBL2035810,477.91,C=CC(=O)NCc1coc(-c2c(N)ncnc2Nc2ccc(OCc3ccccn3)c(Cl)c2)n1,T1/2,'=',0.4167,hr,-0.875388741,-0.3801765,unstable,0,3.89,9,3,10,0.086956522,141.08,3.887
CHEMBL3746984,427.43,N[C@H]1CCCN(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C1,T1/2,'=',0.4167,hr,-0.875388741,-0.3801765,unstable,0,3.74,5,2,5,0.227272727,84.14,3.7407
CHEMBL3421920,420.99,CC(C)/C(=N/c1ccnc2cc(Cl)ccc12)NC1CCN(Cc2ccccc2)CC1,T1/2,'=',0.4167,hr,-0.875388741,-0.3801765,unstable,0,5.83,3,1,7,0.36,40.52,5.8284
CHEMBL2431631,420.42,O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(F)cc1F,T1/2,'=',0.4167,hr,-0.875388741,-0.3801765,unstable,0,3.82,3,3,6,0.086956522,86.88,3.8209
CHEMBL3289420,400.48,O=C(NCCN1CCCCC1)c1cccn2c(=O)c3cc4ccccc4cc3nc12,T1/2,'=',0.4167,hr,-0.875388741,-0.3801765,unstable,0,3.22,5,1,4,0.291666667,66.71,3.2166
CHEMBL1208801,365.89,C[C@@H](c1ccc(Cl)cc1)N1Cc2cncn2C(CC2CC2)S1(=O)=O,T1/2,'=',0.4167,hr,-0.875388741,-0.3801765,unstable,0,3.74,4,0,5,0.470588235,55.2,3.7418
CHEMBL3421830,346.86,C/C(=N/c1ccnc2cc(Cl)ccc12)NCCCN1CCOCC1,T1/2,'=',0.4167,hr,-0.875388741,-0.3801765,unstable,0,3.25,4,1,6,0.444444444,49.75,3.25
CHEMBL2386142,236.32,CC(C)(C)c1ccc(-c2ccnc(C#N)c2)cc1,T1/2,'=',0.4167,hr,-0.875388741,-0.3801765,unstable,0,3.92,2,0,1,0.25,36.68,3.91778
CHEMBL2420866,305.38,COc1ccc2c(c1)CCCN2c1nc(C)nc2ccccc12,T1/2,'=',0.4198,hr,-0.867976872,-0.376957566,unstable,0,4.03,4,0,4,0.263157895,38.25,4.03112
CHEMBL573071,556.74,COc1ccc2nc(NC(=O)C(CC3CCCC3)c3ccc(S(=O)(=O)NCc4cccs4)cc3)sc2n1,T1/2,'=',0.4217,hr,-0.863461118,-0.374996399,unstable,0,5.54,8,2,11,0.346153846,110.28,5.5425
CHEMBL3120294,392.53,CNc1nc(NCCCN(C)C)c2sc(-c3cccc4cnccc34)cc2n1,T1/2,'=',0.4217,hr,-0.863461118,-0.374996399,unstable,0,4.31,7,2,10,0.285714286,65.97,4.3118
CHEMBL589706,386.41,Cc1ccnc(NC(c2ccc([N+](=O)[O-])cc2)c2ccc3cccnc3c2O)c1,T1/2,'=',0.425,hr,-0.85566611,-0.37161107,unstable,0,4.75,6,2,7,0.090909091,101.18,4.75352
CHEMBL3747513,413.48,Cc1cc2c(C(N)=O)cccc2n1-c1nc2c(c(NCc3ccccc3)n1)COCC2,T1/2,'=',0.43,hr,-0.84397007,-0.366531544,unstable,0,3.51,6,2,6,0.208333333,95.06,3.51262
CHEMBL4084651,571.94,NS(=O)(=O)c1cc(-c2nnc(CNCc3ccc(Cl)cc3)o2)c(Cl)cc1SCc1ccccc1,T1/2,'=',0.4317,hr,-0.840024376,-0.364817951,unstable,0,5.27,7,2,10,0.130434783,111.11,5.2729
CHEMBL2420868,320.4,CNc1nc(N2CCCc3cc(OC)ccc32)c2ccccc2n1,T1/2,'=',0.4328,hr,-0.837479551,-0.363712748,unstable,0,3.76,5,1,5,0.263157895,50.28,3.7644
CHEMBL4102925,630.59,[2H]c1nc(C(C)(C)NC(=O)c2cc(-c3cc4c(C(=O)NC)c(-c5ccc(F)cc5)oc4nc3CCC(F)(F)F)cnc2OC([2H])([2H])[2H])no1,T1/2,'=',0.4333,hr,-0.83632495,-0.363211311,unstable,0,5.61,9,2,13,0.266666667,145.27,5.6071
CHEMBL253534,565.7,CN(c1ccc2c(c1)S(=O)(=O)N=C(c1c(O)c(-c3cccs3)nn(CCC(C)(C)C)c1=O)N2)S(C)(=O)=O,T1/2,'=',0.4333,hr,-0.83632495,-0.363211311,unstable,0,3.07,10,2,9,0.347826087,151.03,3.0704
CHEMBL611221,533.64,CC(C)OC(=O)C1=CN(C(=O)c2ccc(CCN3CCOCC3)cc2)CC(C)(C)c2c1[nH]c1cc(F)ccc21,T1/2,'=',0.4333,hr,-0.83632495,-0.363211311,unstable,0,4.91,5,1,10,0.419354839,74.87,4.9078
CHEMBL252399,529.6,NC(=O)COc1ccc2c(c1)S(=O)(=O)N=C(c1c(O)c(-c3cccs3)nn(CC3CCCC3)c1=O)N2,T1/2,'=',0.4333,hr,-0.83632495,-0.363211311,unstable,0,2.29,10,3,8,0.304347826,165.97,2.2927
CHEMBL2386595,496.63,[2H]C([2H])([2H])N1CCN(Cc2ccc(C(=O)Nc3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc2)CC1,T1/2,'=',0.4333,hr,-0.83632495,-0.363211311,unstable,0,4.59,7,2,9,0.24137931,86.28,4.59032
CHEMBL1684706,493.54,CC(OC(=O)N1C[C@@H]2C[C@H]1CN2C(=O)[C@@]1(C(C)C)CC[C@@H](NC2CCOCC2F)C1)C(F)(F)F,T1/2,'=',0.4333,hr,-0.83632495,-0.363211311,unstable,0,3.27,5,1,8,0.913043478,71.11,3.2704
CHEMBL392350,492.64,CCN(Cc1cccc(OCc2noc(-c3ccccc3F)n2)c1)C1CCN(C2CC(C)C(C)C2)C1,T1/2,'=',0.4333,hr,-0.83632495,-0.363211311,unstable,0,5.79,6,0,12,0.517241379,54.63,5.7855
CHEMBL1828786,424.38,CCC(CC)C(=O)N/C(=N/c1nccn1C(C)(C)C)Nc1ccc(Cl)c(Cl)c1,T1/2,'=',0.4333,hr,-0.83632495,-0.363211311,unstable,0,5.6,4,2,7,0.45,71.31,5.5969
CHEMBL2178676,395.46,CS(=O)(=O)N1CCc2cc(S(=O)(=O)c3ccc4c(c3)OCCO4)ccc21,T1/2,'=',0.4333,hr,-0.83632495,-0.363211311,unstable,0,1.61,6,0,4,0.294117647,89.98,1.6127
CHEMBL2322460,391.85,O=S(=O)(Nc1cccc(CO)c1)c1ccc(-c2ccc(F)cc2)cc1Cl,T1/2,'=',0.4333,hr,-0.83632495,-0.363211311,unstable,0,4.44,3,2,6,0.052631579,66.4,4.4392
CHEMBL1503,345.42,COc1ccc2[nH]c([S+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1,T1/2,'=',0.4333,hr,-0.83632495,-0.363211311,unstable,0,2.9,5,1,9,0.294117647,83.09,2.89974
CHEMBL3421824,318.85,CCN(CC)CCN/C(C)=N\c1ccnc2cc(Cl)ccc12,T1/2,'=',0.4333,hr,-0.83632495,-0.363211311,unstable,0,3.87,3,1,9,0.411764706,40.52,3.8695
CHEMBL4105079,505.97,NC(=O)c1cn(Cc2nnc(-c3cc(S(N)(=O)=O)c(SCc4ccccc4)cc3Cl)o2)nn1,T1/2,'=',0.435,hr,-0.832409248,-0.361510743,unstable,0,2.07,10,2,9,0.105263158,172.88,2.0684
CHEMBL575091,564.73,COc1ccc2nc(NC(=O)C(CC3CCCC3)c3ccc(S(=O)(=O)N(C)Cc4ccccc4)cc3)sc2n1,T1/2,'=',0.4367,hr,-0.828508818,-0.359816808,unstable,0,5.82,7,1,12,0.344827586,101.49,5.8232
CHEMBL3770586,506.09,NCCOCCOCCOCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,T1/2,'=',0.4367,hr,-0.828508818,-0.359816808,unstable,0,3.07,7,1,18,0.555555556,69.42,3.0721
CHEMBL3770133,373.93,NCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,T1/2,'=',0.4383,hr,-0.824851672,-0.358228529,unstable,0,3.02,4,1,9,0.428571429,41.73,3.0223
CHEMBL2019022,271.35,COc1ccc2[nH]c(SCc3ccccn3)nc2c1,T1/2,'=',0.4422,hr,-0.815993011,-0.354381262,unstable,0,3.26,4,1,5,0.142857143,50.8,3.2588
CHEMBL3125634,739.22,CC(C)(C)NC(=O)Nc1nc(Cl)c(CCC2CCCCC2)n(CC(=O)Nc2ccccc2C(=O)NS(=O)(=O)c2ccc(C(F)(F)F)cc2)c1=O,T1/2,'=',0.45,hr,-0.798507696,-0.346787486,unstable,0,6.11,8,4,10,0.424242424,168.36,6.1058
CHEMBL1091350,584.73,CN1CCN(c2ccc(NC(=O)Nc3ccc(-c4nc(C5CCOCC5)nc(N5C6CCC5COC6)n4)cc3)cc2)CC1,T1/2,'=',0.45,hr,-0.798507696,-0.346787486,unstable,0,4.2,9,2,7,0.5,107.98,4.196
CHEMBL1091351,570.7,O=C(Nc1ccc(-c2nc(C3CCOCC3)nc(N3C4CCC3COC4)n2)cc1)Nc1ccc(N2CCNCC2)cc1,T1/2,'=',0.45,hr,-0.798507696,-0.346787486,unstable,0,3.85,9,3,6,0.483870968,116.77,3.8538
CHEMBL2322710,543.46,C[C@@H]1CN(c2ccc(F)cc2C(F)(F)F)CCN1S(=O)(=O)c1ccc([C@](O)(C(N)=O)C(F)(F)F)cc1,T1/2,'=',0.45,hr,-0.798507696,-0.346787486,unstable,0,2.98,5,2,7,0.380952381,103.94,2.9791
CHEMBL4451357,541.7,Cc1ccc(-n2nc(C(=O)N3C[C@H](C)N[C@H](C)C3)nc2-c2ccc3c(c2)N(C2CCCC2)[C@H](C)C(=O)N3C)cc1,T1/2,'=',0.45,hr,-0.798507696,-0.346787486,unstable,0,4.18,7,1,9,0.483870968,86.6,4.17902
CHEMBL1098133,539.58,COc1cc(N2CCN(C3CCN(c4ccc(F)c5cc(C(F)(F)F)cnc45)CC3)CC2)c2ncccc2c1,T1/2,'=',0.45,hr,-0.798507696,-0.346787486,unstable,0,5.74,6,0,5,0.379310345,44.73,5.7405
CHEMBL399654,517.59,CC(C)(C)Cn1nc(-c2cccs2)c(O)c(C2=NS(=O)(=O)c3cc(OCC(N)=O)ccc3N2)c1=O,T1/2,'=',0.45,hr,-0.798507696,-0.346787486,unstable,0,2.15,10,3,7,0.272727273,165.97,2.1486
CHEMBL1835219,470.6,CC(C)CN1C(=O)CN(Cc2ccc(-c3cccc(CN4CCS(=O)(=O)CC4)n3)cc2)C1=O,T1/2,'=',0.45,hr,-0.798507696,-0.346787486,unstable,0,2.4,6,0,9,0.458333333,90.89,2.3992
CHEMBL2035812,461.46,C=CC(=O)NCc1coc(-c2c(N)ncnc2Nc2ccc(OCc3ccccn3)c(F)c2)n1,T1/2,'=',0.45,hr,-0.798507696,-0.346787486,unstable,0,3.37,9,3,10,0.086956522,141.08,3.3727
CHEMBL549326,449.68,CC1=C2C[C@H]3[C@@H](CC[C@@H]4c5c[nH]nc5CC[C@@]43C)[C@@H]2CC[C@@]2(C1)O[C@@H]1C[C@H](C)CN[C@H]1[C@H]2C,T1/2,'=',0.45,hr,-0.798507696,-0.346787486,unstable,0,5.76,3,2,4,0.827586207,49.94,5.764
CHEMBL3407526,446.49,Cc1c[nH]c2ncnc(-c3ccc(NC(=O)Nc4cccc(C(=O)NC(C)C)c4)c(F)c3)c12,T1/2,'=',0.45,hr,-0.798507696,-0.346787486,unstable,0,4.85,4,4,8,0.166666667,111.8,4.85462
CHEMBL4210009,442.94,Nc1ccc(Cl)cc1CN1CCN(C(=O)CNC(=O)CC2CCC(F)(F)CC2)CC1,T1/2,'=',0.45,hr,-0.798507696,-0.346787486,unstable,0,2.9,4,2,7,0.619047619,78.67,2.8982
CHEMBL2179511,439.53,Cc1noc(-c2ccc3c(c2)c2c(n3CCCSc3ccc(F)c(F)c3)CCCC2)n1,T1/2,'=',0.45,hr,-0.798507696,-0.346787486,unstable,0,6.34,5,0,7,0.333333333,43.85,6.33912
CHEMBL3759721,397.99,CC(CNc1ccnc2cc(Cl)ccc12)NCCC12CC3CC(CC(C3)C1)C2,T1/2,'=',0.45,hr,-0.798507696,-0.346787486,unstable,0,5.88,3,2,8,0.625,36.95,5.8847
CHEMBL1762298,394.54,CC(C)(C)c1cnc(NC(=O)N2CCCN(C(=O)C3CCOCC3)CC2)s1,T1/2,'=',0.45,hr,-0.798507696,-0.346787486,unstable,0,2.93,5,1,2,0.736842105,74.77,2.9334
CHEMBL1828768,380.32,CC(C)n1ccnc1/N=C(/Nc1ccc(Cl)c(Cl)c1)N1CCCCC1,T1/2,'=',0.45,hr,-0.798507696,-0.346787486,unstable,0,5.36,3,1,5,0.444444444,45.45,5.3563
CHEMBL3800464,371.39,O=C(NCCc1nc(-c2cccc(F)c2)cs1)c1cccc([N+](=O)[O-])c1,T1/2,'=',0.45,hr,-0.798507696,-0.346787486,unstable,0,3.83,5,1,6,0.111111111,85.13,3.8299
CHEMBL579031,285.35,CCc1nn(CCO)c(CC)c1Oc1cccc(C#N)c1,T1/2,'=',0.45,hr,-0.798507696,-0.346787486,unstable,0,2.66,5,1,9,0.375,71.07,2.66418
CHEMBL1630772,244.34,CC1CCC(N(C)c2ncnc3[nH]ccc23)CC1,T1/2,'=',0.45,hr,-0.798507696,-0.346787486,unstable,0,2.97,3,1,4,0.571428571,44.81,2.9728
CHEMBL2386140,229.3,CC(C)(C)c1ccc(-c2ccc(F)cn2)cc1,T1/2,'=',0.45,hr,-0.798507696,-0.346787486,unstable,0,4.19,1,0,1,0.266666667,12.89,4.1852
CHEMBL4070792,221.39,C1CCC(CC(C2CCCC2)C2CC2)NC1,T1/2,'=',0.45,hr,-0.798507696,-0.346787486,unstable,0,3.74,1,1,4,1.0,12.03,3.735
CHEMBL3112926,251.29,Oc1c(CNc2ccccn2)ccc2cccnc12,T1/2,'=',0.4517,hr,-0.794737036,-0.345149909,unstable,0,2.95,4,2,4,0.066666667,58.04,2.9475
CHEMBL575305,518.62,COc1ccc2nc(NC(=O)C(CC3CCCC3)c3ccc(S(=O)(=O)NCC(=O)O)cc3)sc2n1,T1/2,'=',0.4533,hr,-0.791201121,-0.343614281,unstable,0,3.37,9,3,11,0.391304348,147.58,3.3654
CHEMBL4079184,590.56,NS(=O)(=O)c1cc(-c2nnc(CN3CCN(c4ccc(Cl)cc4)CC3)o2)c(Cl)cc1SCc1ccccc1,T1/2,'=',0.455,hr,-0.78745786,-0.341988603,unstable,0,5.31,8,1,9,0.230769231,105.56,5.3053
CHEMBL401769,563.68,CC(C)CCn1nc(-c2cccs2)c(O)c(C2=NS(=O)(=O)c3cc(N4CCCS4(=O)=O)ccc3N2)c1=O,T1/2,'=',0.4667,hr,-0.762068626,-0.330962199,unstable,0,2.82,10,2,9,0.347826087,151.03,2.8244
CHEMBL401595,551.67,CC(C)CCn1nc(-c2cccs2)c(O)c(C2=NS(=O)(=O)c3cc(N(C)S(C)(=O)=O)ccc3N2)c1=O,T1/2,'=',0.4667,hr,-0.762068626,-0.330962199,unstable,0,2.68,10,2,12,0.318181818,151.03,2.6803
CHEMBL567151,548.62,CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)C3(CCCC3)CN(Cc3ccc(F)cc3)C1=O)N2,T1/2,'=',0.4667,hr,-0.762068626,-0.330962199,unstable,0,3.12,7,3,7,0.333333333,145.24,3.1248
CHEMBL402191,536.66,CC(C)CCn1nc(-c2cccs2)c(O)c(C2=NS(=O)(=O)c3cc(CS(C)(=O)=O)ccc3N2)c1=O,T1/2,'=',0.4667,hr,-0.762068626,-0.330962199,unstable,0,2.83,10,2,11,0.318181818,147.79,2.8291
CHEMBL3337536,530.96,O=C(N[C@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(-c2ccc(F)c(Cl)c2)cc1F,T1/2,'=',0.4667,hr,-0.762068626,-0.330962199,unstable,0,6.14,3,3,7,0.068965517,86.88,6.1413
CHEMBL2431539,493.54,O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(Nc2ccccc2)cc1F,T1/2,'=',0.4667,hr,-0.762068626,-0.330962199,unstable,0,5.43,4,4,8,0.068965517,98.91,5.4254
CHEMBL1684713,453.6,CC(C)COC(=O)N1C[C@@H]2C[C@H]1CN2C(=O)[C@@]1(C(C)C)CC[C@@H](NC2CCOCC2F)C1,T1/2,'=',0.4667,hr,-0.762068626,-0.330962199,unstable,0,2.98,5,1,10,0.916666667,71.11,2.9756
CHEMBL209821,450.65,CC(=O)Nc1cccc(N2CCN(CCCCNS(=O)(=O)CC3CCCCC3)CC2)c1,T1/2,'=',0.4667,hr,-0.762068626,-0.330962199,unstable,0,3.05,5,2,11,0.695652174,81.75,3.0469
CHEMBL1835130,424.52,CCCN1C(=O)CN(Cc2ccc(-c3ccc(F)c(CN4CCCCC4)n3)cc2)C1=O,T1/2,'=',0.4667,hr,-0.762068626,-0.330962199,unstable,0,4.05,4,0,8,0.458333333,56.75,4.0478
CHEMBL163040,315.79,O=C(Nc1nc(-c2ccccn2)cs1)c1cccc(Cl)c1,T1/2,'=',0.4667,hr,-0.762068626,-0.330962199,unstable,0,4.11,4,1,3,0.0,54.88,4.1108
CHEMBL4076330,243.76,O=S1(=Nc2ccccc2Cl)CCCCC1,T1/2,'=',0.4667,hr,-0.762068626,-0.330962199,unstable,0,3.62,2,0,1,0.454545455,29.43,3.6234
CHEMBL4100139,552.89,NS(=O)(=O)c1cc(-c2nnc(/C=C/c3c(Cl)cccc3Cl)o2)c(Cl)cc1SCc1ccccc1,T1/2,'=',0.4683,hr,-0.758646163,-0.329475842,unstable,0,6.81,6,1,8,0.043478261,99.08,6.8069
CHEMBL224325,228.08,Cc1ccc2c(Cl)cc(Cl)c(O)c2n1,T1/2,'=',0.48,hr,-0.733969175,-0.318758763,unstable,0,3.56,2,1,2,0.1,33.12,3.55562
CHEMBL3259950,670.64,O=C(N[C@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(-c2ccc(OCc3ccc(F)cc3)c(C(F)(F)F)c2)cc1F,T1/2,'=',0.4833,hr,-0.7271177,-0.315783205,unstable,0,8.09,4,3,10,0.108108108,96.11,8.0857
CHEMBL3337535,564.51,O=C(N[C@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(-c2ccc(F)c(C(F)(F)F)c2)cc1F,T1/2,'=',0.4833,hr,-0.7271177,-0.315783205,unstable,0,6.51,3,3,7,0.1,86.88,6.5067
CHEMBL2431637,513.4,O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc2cc(Br)ccc2c1,T1/2,'=',0.4833,hr,-0.7271177,-0.315783205,unstable,0,5.46,3,3,6,0.074074074,86.88,5.4584
CHEMBL3824249,460.32,CCC(=O)Nc1cc(Cl)c(Oc2ccc(O)c(-c3ccc(NC(N)=O)cc3)c2)c(Cl)c1,T1/2,'=',0.4833,hr,-0.7271177,-0.315783205,unstable,0,6.0,4,4,8,0.090909091,113.68,5.9974
CHEMBL583430,433.53,COc1ccc(CCCN2C(=O)N(NS(C)(=O)=O)C[C@@H]2c2ccc(OC)cc2)cc1,T1/2,'=',0.4833,hr,-0.7271177,-0.315783205,unstable,0,2.58,5,1,12,0.380952381,88.18,2.5795
CHEMBL1835125,418.54,O=C1CN(Cc2ccc(-c3cccc(CN4CCCCC4)n3)cc2)C(=O)N1C1CCC1,T1/2,'=',0.4833,hr,-0.7271177,-0.315783205,unstable,0,4.05,4,0,6,0.48,56.75,4.0512
CHEMBL1630788,391.42,C[C@@H]1CCN(S(=O)(=O)CC(F)(F)F)C[C@@H]1N(C)c1ncnc2[nH]ccc12,T1/2,'=',0.4833,hr,-0.7271177,-0.315783205,unstable,0,2.0,5,1,6,0.6,82.19,1.9966
CHEMBL3421916,386.97,CC(C)/C(=N/c1ccnc2cc(Cl)ccc12)NCCCCN1CCCCC1,T1/2,'=',0.4833,hr,-0.7271177,-0.315783205,unstable,0,5.43,3,1,9,0.545454545,40.52,5.4299
CHEMBL1630785,373.5,CNC(=O)COC[C@H](C)[C@H]1CC[C@@H](C)[C@@H](N(C)c2ncnc3[nH]ccc23)C1,T1/2,'=',0.4833,hr,-0.7271177,-0.315783205,unstable,0,2.6,5,2,11,0.65,83.14,2.5976
CHEMBL3421915,372.94,CC(C)/C(=N/c1ccnc2cc(Cl)ccc12)NCCCN1CCCCC1,T1/2,'=',0.4833,hr,-0.7271177,-0.315783205,unstable,0,5.04,3,1,8,0.523809524,40.52,5.0398
CHEMBL2407749,364.41,O=C1Nc2ccccc2/C1=C\c1ccc2c(/C=C/c3ccncc3)n[nH]c2c1,T1/2,'=',0.4833,hr,-0.7271177,-0.315783205,unstable,0,4.62,3,2,3,0.0,70.67,4.621
CHEMBL3354540,361.49,CC(C)(C)c1cc(NC(=O)[C@@H]2CCCCN2C(=O)C2CCCCC2)no1,T1/2,'=',0.4833,hr,-0.7271177,-0.315783205,unstable,0,3.87,4,1,3,0.75,75.44,3.872
CHEMBL2386161,321.34,CC(C)(C)c1ccc(C(=O)Nc2ccc(C(F)(F)F)cc2)cc1,T1/2,'=',0.4833,hr,-0.7271177,-0.315783205,unstable,0,5.26,1,1,2,0.277777778,29.1,5.2552
