CHEMBL_ID,Molecular Weight,SMILES,Standard Type,Standard Relation,STANDARD_VALUE,Standard Units,STANDARD_VALUE_LN,,STANDARD_VALUE_LOG,,TYPE,TYPE_LABEL
CHEMBL1835130,424.52,CCCN1C(=O)CN(Cc2ccc(-c3ccc(F)c(CN4CCCCC4)n3)cc2)C1=O,T1/2,'=',0.4667,hr,-0.762068626,,-0.330962199,,unstable,0
CHEMBL163040,315.79,O=C(Nc1nc(-c2ccccn2)cs1)c1cccc(Cl)c1,T1/2,'=',0.4667,hr,-0.762068626,,-0.330962199,,unstable,0
CHEMBL4076330,243.76,O=S1(=Nc2ccccc2Cl)CCCCC1,T1/2,'=',0.4667,hr,-0.762068626,,-0.330962199,,unstable,0
CHEMBL4100139,552.89,NS(=O)(=O)c1cc(-c2nnc(/C=C/c3c(Cl)cccc3Cl)o2)c(Cl)cc1SCc1ccccc1,T1/2,'=',0.4683,hr,-0.758646163,,-0.329475842,,unstable,0
CHEMBL224325,228.08,Cc1ccc2c(Cl)cc(Cl)c(O)c2n1,T1/2,'=',0.48,hr,-0.733969175,,-0.318758763,,unstable,0
CHEMBL3259950,670.64,O=C(N[C@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(-c2ccc(OCc3ccc(F)cc3)c(C(F)(F)F)c2)cc1F,T1/2,'=',0.4833,hr,-0.7271177,,-0.315783205,,unstable,0
CHEMBL3337535,564.51,O=C(N[C@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(-c2ccc(F)c(C(F)(F)F)c2)cc1F,T1/2,'=',0.4833,hr,-0.7271177,,-0.315783205,,unstable,0
CHEMBL2431637,513.4,O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc2cc(Br)ccc2c1,T1/2,'=',0.4833,hr,-0.7271177,,-0.315783205,,unstable,0
CHEMBL3824249,460.32,CCC(=O)Nc1cc(Cl)c(Oc2ccc(O)c(-c3ccc(NC(N)=O)cc3)c2)c(Cl)c1,T1/2,'=',0.4833,hr,-0.7271177,,-0.315783205,,unstable,0
CHEMBL583430,433.53,COc1ccc(CCCN2C(=O)N(NS(C)(=O)=O)C[C@@H]2c2ccc(OC)cc2)cc1,T1/2,'=',0.4833,hr,-0.7271177,,-0.315783205,,unstable,0
CHEMBL1835125,418.54,O=C1CN(Cc2ccc(-c3cccc(CN4CCCCC4)n3)cc2)C(=O)N1C1CCC1,T1/2,'=',0.4833,hr,-0.7271177,,-0.315783205,,unstable,0
CHEMBL1630788,391.42,C[C@@H]1CCN(S(=O)(=O)CC(F)(F)F)C[C@@H]1N(C)c1ncnc2[nH]ccc12,T1/2,'=',0.4833,hr,-0.7271177,,-0.315783205,,unstable,0
CHEMBL3421916,386.97,CC(C)/C(=N/c1ccnc2cc(Cl)ccc12)NCCCCN1CCCCC1,T1/2,'=',0.4833,hr,-0.7271177,,-0.315783205,,unstable,0
CHEMBL1630785,373.5,CNC(=O)COC[C@H](C)[C@H]1CC[C@@H](C)[C@@H](N(C)c2ncnc3[nH]ccc23)C1,T1/2,'=',0.4833,hr,-0.7271177,,-0.315783205,,unstable,0
CHEMBL3421915,372.94,CC(C)/C(=N/c1ccnc2cc(Cl)ccc12)NCCCN1CCCCC1,T1/2,'=',0.4833,hr,-0.7271177,,-0.315783205,,unstable,0
CHEMBL2407749,364.41,O=C1Nc2ccccc2/C1=C\c1ccc2c(/C=C/c3ccncc3)n[nH]c2c1,T1/2,'=',0.4833,hr,-0.7271177,,-0.315783205,,unstable,0
CHEMBL3354540,361.49,CC(C)(C)c1cc(NC(=O)[C@@H]2CCCCN2C(=O)C2CCCCC2)no1,T1/2,'=',0.4833,hr,-0.7271177,,-0.315783205,,unstable,0
CHEMBL2386161,321.34,CC(C)(C)c1ccc(C(=O)Nc2ccc(C(F)(F)F)cc2)cc1,T1/2,'=',0.4833,hr,-0.7271177,,-0.315783205,,unstable,0
CHEMBL4291815,504.68,COc1cc2c(N3CCN(Cc4ccccc4)CC3)nc(N(C)C)nc2cc1OCCCN1CCCC1,T1/2,'=',0.4877,hr,-0.718054816,,-0.311847244,,unstable,0
CHEMBL1688558,327.39,Oc1c(C(Nc2ccccn2)c2ccccc2)ccc2cccnc12,T1/2,'=',0.4933,hr,-0.706637771,,-0.306888885,,unstable,0
CHEMBL457175,564.71,CCC(C)(C)CCn1nc(-c2cccs2)c(O)c(C2=CS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)c1=O,T1/2,'=',0.5,hr,-0.693147181,,-0.301029996,,moderate,0
CHEMBL2323022,549.49,C[C@@H]1CN(c2ccc(F)cc2C(F)(F)F)CCN1S(=O)(=O)c1ccc([C@](O)(C(N)=O)C(F)(F)F)s1,T1/2,'=',0.5,hr,-0.693147181,,-0.301029996,,moderate,0
CHEMBL150709,537.53,O=C1CCC(CCN2CCC(O)(c3ccccc3)CC2)(c2ccc(Cl)c(Cl)c2)CN1Cc1ccccc1,T1/29,'=',0.5,hr,-0.693147181,,-0.301029996,,moderate,0
CHEMBL259781,520.59,CC(C)CCn1nc(-c2cc[nH]c2)c(O)c(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)c1=O,T1/2,'=',0.5,hr,-0.693147181,,-0.301029996,,moderate,0
CHEMBL257082,511.59,CC(C)CCn1nc(-c2cccs2)c(O)c(C2=NS(=O)(=O)c3cc(-c4cnoc4)ccc3N2)c1=O,T1/2,'=',0.5,hr,-0.693147181,,-0.301029996,,moderate,0
CHEMBL497491,506.61,CC(C)(C)CCn1c(=O)c(C2=CS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)c(O)c2cccn21,T1/2,'=',0.5,hr,-0.693147181,,-0.301029996,,moderate,0
CHEMBL556737,504.78,CC1=C2C[C@H]3[C@@H](CC[C@@H]4C[C@@H](NS(C)(=O)=O)CC[C@]34C)[C@@H]2CC[C@@]2(C1)O[C@@H]1C[C@H](C)CN[C@H]1[C@H]2C,T1/2,'=',0.5,hr,-0.693147181,,-0.301029996,,moderate,0
CHEMBL1946150,493.63,CCS(=O)(=O)CNc1cc2cc(c1)Nc1nccc(n1)-c1cccc(c1)OCC/C=C/CN(C)C2,T1/2,'=',0.5,hr,-0.693147181,,-0.301029996,,moderate,0
CHEMBL345309,479.5,NC1CCN(C2CN(CCC3(c4ccc(Cl)c(Cl)c4)CCC(=O)N(CC4CC4)C3)C2)CC1,T1/29,'=',0.5,hr,-0.693147181,,-0.301029996,,moderate,0
CHEMBL571953,463.56,COCCOc1ccc(C2CN(NS(C)(=O)=O)C(=O)N2CCc2ccc(OC)cc2)cc1,T1/2,'=',0.5,hr,-0.693147181,,-0.301029996,,moderate,0
CHEMBL571041,457.47,COc1ccc(CCN2C(=O)N(NS(C)(=O)=O)CC2c2ccc(C(F)(F)F)cc2)cc1,T1/2,'=',0.5,hr,-0.693147181,,-0.301029996,,moderate,0
CHEMBL571952,447.56,COc1ccc(CCN2C(=O)N(NS(C)(=O)=O)CC2c2ccc(OC(C)C)cc2)cc1,T1/2,'=',0.5,hr,-0.693147181,,-0.301029996,,moderate,0
CHEMBL583254,429.54,COc1ccc(CCN2C(=O)N(NS(C)(=O)=O)CC2c2ccc(C3CC3)cc2)cc1,T1/2,'=',0.5,hr,-0.693147181,,-0.301029996,,moderate,0
CHEMBL583465,423.92,COc1ccc(CCN2C(=O)N(NS(C)(=O)=O)CC2c2ccc(Cl)cc2)cc1,T1/2,'=',0.5,hr,-0.693147181,,-0.301029996,,moderate,0
CHEMBL4083936,323.42,O=C(Nc1ccc2sc(-c3ccccc3)nc2c1)N1CCCC1,T1/2,'=',0.5,hr,-0.693147181,,-0.301029996,,moderate,0
CHEMBL2012795,410.48,Cc1cc(/C=C/C#N)cc(C)c1Oc1cc(Nc2ccc(C#N)cc2)c(N)cc1CO,T1/2,'=',0.501666667,hr,-0.68981939,,-0.299584755,,moderate,1
CHEMBL2057548,754.11,C=C(C)[C@@H]1CC[C@]2(C(=O)NCCCCCCCCC(=O)N[C@@H](CCC(N)=O)C(=O)OC)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,T1/2,'=',0.5022,hr,-0.688756832,,-0.299123292,,moderate,1
CHEMBL3633354,338.38,Fc1ccc(-c2nccc3ccc(-c4ccc5[nH]ccc5c4)cc23)cc1,T1/2,'=',0.5117,hr,-0.670016763,,-0.290984583,,moderate,1
CHEMBL260083,551.57,CC(C)CCn1nc(CCC(F)(F)F)c(O)c(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)c1=O,T1/2,'=',0.5167,hr,-0.660292844,,-0.286761538,,moderate,1
CHEMBL259995,535.63,CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(c1c(O)c(-c3ccsc3)nn(CCC3CC3)c1=O)N2,T1/2,'=',0.5167,hr,-0.660292844,,-0.286761538,,moderate,1
CHEMBL3421929,532.18,Clc1ccc2c(N(CCCN3CCCCC3)/C(=N/CCCN3CCCCC3)c3ccccc3)ccnc2c1,T1/2,'=',0.5167,hr,-0.660292844,,-0.286761538,,moderate,1
CHEMBL257750,519.61,CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(c1c(O)c(C3=CCCC3)nn(CCC3CC3)c1=O)N2,T1/2,'=',0.5167,hr,-0.660292844,,-0.286761538,,moderate,1
CHEMBL258342,513.6,CC(C)CCn1nc(-c2cccs2)c(O)c(C2=NS(=O)(=O)c3cc(/C=C\C(N)=O)ccc3N2)c1=O,T1/2,'=',0.5167,hr,-0.660292844,,-0.286761538,,moderate,1
CHEMBL2431535,512.52,O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(-c2ccc(O)c(F)c2)cc1F,T1/2,'=',0.5167,hr,-0.660292844,,-0.286761538,,moderate,1
CHEMBL4100679,510.52,Cc1[nH]nc2c1C(c1cc(-c3cccc(CCC(=O)O)c3)cc(C(F)(F)F)c1)(C(C)C)C(C#N)=C(N)O2,T1/2,'=',0.5167,hr,-0.660292844,,-0.286761538,,moderate,1
CHEMBL3115821,401.45,O=C(Nc1ccc(F)c(-c2nc3cc(-c4ccccc4)cnc3[nH]2)c1)N1CCCC1,T1/2,'=',0.5167,hr,-0.660292844,,-0.286761538,,moderate,1
CHEMBL1766846,372.37,O=C1CC(=O)N(CCc2cccc(F)c2)C(=O)N1CCc1cccc(F)c1,T1/2,'=',0.5167,hr,-0.660292844,,-0.286761538,,moderate,1
CHEMBL2159745,333.39,N#C[C@@H]1CCCN1C(=O)c1ccccc1C(=O)NCc1ccccc1,T1/2,'=',0.5167,hr,-0.660292844,,-0.286761538,,moderate,1
CHEMBL3120275,409.48,CNc1nc(NCCCN(C)C)c2sc(-c3cccc(C(F)(F)F)c3)cc2n1,T1/2,'=',0.5183,hr,-0.657201054,,-0.285418791,,moderate,1
CHEMBL2019024,255.35,Cc1ccc2[nH]c(SCc3ccccn3)nc2c1,T1/2,'=',0.5217,hr,-0.650662569,,-0.282579163,,moderate,1
CHEMBL2178697,409.49,CC1Cc2cc(S(=O)(=O)c3ccc4c(c3)OCCO4)ccc2N1S(C)(=O)=O,T1/2,'=',0.525,hr,-0.644357016,,-0.279840697,,moderate,1
CHEMBL4578490,387.49,Cc1ccc(-n2c(C)nnc2-c2ccc3c(c2)N(C2CC2)C(C)C(=O)N3C)cc1,T1/2,'=',0.525,hr,-0.644357016,,-0.279840697,,moderate,1
CHEMBL4089643,574.1,NS(=O)(=O)c1cc(-c2nnc(CN3CCN(c4ccc(F)cc4)CC3)o2)c(Cl)cc1SCc1ccccc1,T1/2,'=',0.5267,hr,-0.641124152,,-0.278436682,,moderate,1
CHEMBL2057573,756.13,COC(=O)[C@H](CCC(N)=O)NC(=O)CCCCCCCCNC(=O)[C@]12CC[C@@H](C(C)C)[C@@H]1[C@H]1CC[C@@H]3[C@@]4(C)CC[C@H](O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,T1/2,'=',0.5273,hr,-0.639985632,,-0.277942229,,moderate,1
CHEMBL567779,524.67,CC(C)CC[C@@H]1CN(C2CCCC2)C(=O)C(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)=C1O,T1/2,'=',0.5333,hr,-0.628671161,,-0.273028416,,moderate,1
CHEMBL2170556,487.51,COC(=O)[C@@H]1[C@@H](c2ccccc2)[C@]2(c3ccc(OC)cc3)Oc3cc(C#N)cc(OC)c3[C@]2(O)[C@@H]1O,T1/2,'=',0.5333,hr,-0.628671161,,-0.273028416,,moderate,1
CHEMBL3422293,482.42,COc1ccc2nc3cc(Cl)ccc3c(N/C(=N/CCCN(C)C)c3ccc(Cl)cc3)c2n1,T1/2,'=',0.5333,hr,-0.628671161,,-0.273028416,,moderate,1
CHEMBL3422292,477.01,CCN(CC)CCC/N=C(/Nc1c2ccc(Cl)cc2nc2ccc(OC)nc12)c1cccnc1,T1/2,'=',0.5333,hr,-0.628671161,,-0.273028416,,moderate,1
CHEMBL4212571,444.95,[2H]C([2H])(c1cc(Cl)ccc1N)N1CCN(C(=O)CNC(=O)CC2CCC(F)(F)CC2)CC1,T1/2,'=',0.5333,hr,-0.628671161,,-0.273028416,,moderate,1
CHEMBL553,393.44,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,T1/2,'=',0.5333,hr,-0.628671161,,-0.273028416,,moderate,1
CHEMBL2397492,325.41,NC(=O)[C@H](CCc1ccccc1)NC(=O)[C@@H](N)Cc1ccccc1,T1/2,'=',0.5333,hr,-0.628671161,,-0.273028416,,moderate,1
CHEMBL1828764,382.34,CC(C)n1ccnc1/N=C(\NCC(C)(C)C)Nc1ccc(Cl)c(Cl)c1,T1/2,'=',0.5483,hr,-0.600932697,,-0.260981754,,moderate,1
CHEMBL3337532,546.52,O=C(N[C@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(-c2cccc(C(F)(F)F)c2)cc1F,T1/2,'=',0.55,hr,-0.597837001,,-0.259637311,,moderate,1
CHEMBL265924,509.61,CC(C)=Cc1nn(CCC(C)C)c(=O)c(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)c1O,T1/2,'=',0.55,hr,-0.597837001,,-0.259637311,,moderate,1
CHEMBL227356,462.53,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2cc(N3CCOCC3)c(F)cc2c1=O,T1/2,'=',0.55,hr,-0.597837001,,-0.259637311,,moderate,1
CHEMBL3400698,456.55,CC(=S)NC[C@@H]1OC(=O)N2c3ccc(-c4ccc(N5CCOC5=O)nc4)cc3SC[C@@H]12,T1/2,'=',0.55,hr,-0.597837001,,-0.259637311,,moderate,1
CHEMBL1951346,428.5,Cc1c[nH]c2ncnc(-c3ccc(NC(=O)Nc4cccc(C(=O)NC(C)C)c4)cc3)c12,T1/2,'=',0.55,hr,-0.597837001,,-0.259637311,,moderate,1
CHEMBL3422025,413.95,CCN(CC)CCC/N=C(\C)Nc1c2ccc(Cl)cc2nc2ccc(OC)nc12,T1/2,'=',0.55,hr,-0.597837001,,-0.259637311,,moderate,1
CHEMBL3422286,413.95,COc1ccc2nc3cc(Cl)ccc3c(N/C(=N/CCCN(C)C)C(C)C)c2n1,T1/2,'=',0.55,hr,-0.597837001,,-0.259637311,,moderate,1
CHEMBL3289421,386.46,O=C(NCCN1CCCC1)c1cccn2c(=O)c3cc4ccccc4cc3nc12,T1/2,'=',0.55,hr,-0.597837001,,-0.259637311,,moderate,1
CHEMBL551138,376.41,N#Cc1ccc(C(=O)NCCC(c2ccc(F)cc2)c2ccc(F)cc2)cc1,T1/2,'=',0.55,hr,-0.597837001,,-0.259637311,,moderate,1
CHEMBL3633360,400.44,COc1cc(-c2nccc3[nH]c(-c4cccc5[nH]ccc45)nc23)cc(OC)c1OC,T1/2,'=',0.5517,hr,-0.594750859,,-0.258297016,,moderate,1
CHEMBL3357900,713.24,CCOc1cc(NC(=O)C2(NC(=O)c3ccc4c(C5CCCC5)c(-c5ncc(Cl)cn5)n(C)c4c3)CCC2)ccc1/C=C/C(=O)OCC(=O)NC,T1/2,'=',0.5667,hr,-0.567925216,,-0.246646787,,moderate,1
CHEMBL2431534,602.64,O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(-c2ccc(OCc3ccccc3)c(F)c2)cc1F,T1/2,'=',0.5667,hr,-0.567925216,,-0.246646787,,moderate,1
CHEMBL2322465,432.34,Cc1c(CO)cccc1NS(=O)(=O)c1ccc(-c2ccc(Br)cc2)cc1,T1/2,'=',0.5667,hr,-0.567925216,,-0.246646787,,moderate,1
CHEMBL3759199,407.5,COc1cccc(OC)c1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2s1,T1/2,'=',0.5667,hr,-0.567925216,,-0.246646787,,moderate,1
CHEMBL3800117,351.41,N#Cc1cccc(C(=O)NCCc2nc(-c3cccc(F)c3)cs2)c1,T1/2,'=',0.5667,hr,-0.567925216,,-0.246646787,,moderate,1
CHEMBL3798764,326.4,O=C(NCCc1nc(-c2ccccc2F)cs1)c1ccccc1,T1/2,'=',0.5667,hr,-0.567925216,,-0.246646787,,moderate,1
CHEMBL567358,538.69,CC(C)/C=C/C[C@@H]1CN(C2CCCC2)C(O)C(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)=C1O,T1/2,'=',0.5833,hr,-0.539053645,,-0.234108024,,moderate,1
CHEMBL2426080,522.41,O=C(CCCF)N1N=C(c2c(-c3ccc(Cl)cc3)c3ccccc3[nH]c2=O)CC1c1ccc(Cl)cc1,T1/2,'=',0.5833,hr,-0.539053645,,-0.234108024,,moderate,1
CHEMBL2431622,512.97,O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(-c2ccc(Cl)cc2)cc1F,T1/2,'=',0.5833,hr,-0.539053645,,-0.234108024,,moderate,1
CHEMBL554066,463.71,CC1=C2C[C@H]3[C@@H](CC[C@@H]4Cc5nn(C)cc5C[C@]34C)[C@@H]2CC[C@@]2(C1)O[C@@H]1C[C@H](C)CN[C@H]1[C@H]2C,T1/2,'=',0.5833,hr,-0.539053645,,-0.234108024,,moderate,1
CHEMBL552127,431.46,CN(C[C@@H]1CCCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F)c1ccc(C#N)cn1,T1/2,'=',0.5833,hr,-0.539053645,,-0.234108024,,moderate,1
CHEMBL1762426,393.49,CC(C)(C)c1cc(NC(=O)N2CCCN(C(=O)CN3CCOCC3)CC2)no1,T1/2,'=',0.5833,hr,-0.539053645,,-0.234108024,,moderate,1
CHEMBL3353879,363.85,CC(C)(C)c1cc(NC(=O)[C@@H]2C[C@@H](O)CN2c2ccc(Cl)cc2)on1,T1/2,'=',0.5833,hr,-0.539053645,,-0.234108024,,moderate,1
CHEMBL2386152,234.3,CC1(c2ccc(-c3ccc(C#N)cn3)cc2)CC1,T1/2,'=',0.5833,hr,-0.539053645,,-0.234108024,,moderate,1
CHEMBL4083634,376.44,Cc1ccc(Nc2nc(-c3cc(C(=O)Nc4ccccc4)no3)cs2)cc1,T1/2,'=',0.585,hr,-0.536143432,,-0.232844134,,moderate,1
CHEMBL1669607,768.3,CN(C)CCCNC(=O)Cn1cc(CN2CCN(c3cc(C(=O)Nc4ccc5c(c4)-c4c(c(C(N)=O)nn4-c4ccc(F)cc4)CC5)c(Cl)cn3)CC2)cn1,T1/2,'=',0.6,hr,-0.510825624,,-0.22184875,,moderate,1
CHEMBL4074113,634.63,[2H]C([2H])([2H])Oc1ccc(-c2cc3c(C(=O)NC)c(-c4ccc(F)cc4)oc3nc2CCC(F)(F)F)cc1C(=O)NC(c1ncon1)(C([2H])([2H])[2H])C([2H])([2H])[2H],T1/2,'=',0.6,hr,-0.510825624,,-0.22184875,,moderate,1
CHEMBL4083697,562.9,NS(=O)(=O)c1cc(-c2nnc(/C=C/c3ccc(Br)cc3)o2)c(Cl)cc1SCc1ccccc1,T1/2,'=',0.6,hr,-0.510825624,,-0.22184875,,moderate,1
CHEMBL456132,530.63,CC(C)CCn1nc(-c2ccccc2)c(O)c(C2=CS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)c1=O,T1/2,'=',0.6,hr,-0.510825624,,-0.22184875,,moderate,1
CHEMBL4073903,503.53,Cc1[nH]nc2c1C(c1cc(N3CCC(CC(=O)O)CC3)cc(C(F)(F)F)c1)(C(C)C)C(C#N)=C(N)O2,T1/2,'=',0.6,hr,-0.510825624,,-0.22184875,,moderate,1
CHEMBL4074917,438.49,Cc1cc(/C=C/C#N)cc(C)c1Oc1cc(Nc2ccc(C#N)cc2)c(N)cc1C(=O)NN,T1/2,'=',0.6,hr,-0.510825624,,-0.22184875,,moderate,1
CHEMBL3421925,395.94,CCN(CC)CCCN/C(=N\c1ccnc2cc(Cl)ccc12)c1cccnc1,T1/2,'=',0.6,hr,-0.510825624,,-0.22184875,,moderate,1
CHEMBL2011137,392.88,CCC1=C(C(=O)OCC2CCCCC2)[C@H](c2ccc(O)c(Cl)c2)NC(=O)N1,T1/2,'=',0.6,hr,-0.510825624,,-0.22184875,,moderate,1
CHEMBL2408324,340.34,O=C(Nc1ccc(F)c(-c2nc3ncccc3o2)c1)c1cscn1,T1/2,'=',0.6,hr,-0.510825624,,-0.22184875,,moderate,1
CHEMBL3799714,326.4,O=C(NCCc1nc(-c2ccccc2)cs1)c1ccccc1F,T1/2,'=',0.6,hr,-0.510825624,,-0.22184875,,moderate,1
CHEMBL1080267,522.65,CC(C)CCN1C(=O)C(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)=C(O)[C@@H]2[C@H]3CC[C@H](C3)[C@@H]21,T1/2,'=',0.6167,hr,-0.483372597,,-0.209926052,,moderate,1
CHEMBL4073519,341.41,O=C(Nc1ccc2sc(-c3cccc(F)c3)nc2c1)N1CCCC1,T1/2,'=',0.6167,hr,-0.483372597,,-0.209926052,,moderate,1
CHEMBL3114830,329.77,NCCc1c[nH]c2c1C(=O)C1=C(NC=CS1(=O)=O)C2=O,T1/2,'=',0.6167,hr,-0.483372597,,-0.209926052,,moderate,1
CHEMBL577507,241.29,CCc1n[nH]c(CC)c1Oc1cccc(C#N)c1,T1/2,'=',0.6167,hr,-0.483372597,,-0.209926052,,moderate,1
CHEMBL535,398.48,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,T1/2,'=',0.6175,hr,-0.48207621,,-0.209363038,,moderate,1
CHEMBL1684702,453.6,CC(C)[C@]1(C(=O)N2C[C@@H]3C[C@H]2CN3C(=O)OC(C)(C)C)CC[C@@H](NC2CCOCC2F)C1,T1/2,'=',0.62,hr,-0.478035801,,-0.207608311,,moderate,1
CHEMBL2018913,238.31,COc1ccc2[nH]c(SCCCO)nc2c1,T1/2,'=',0.6233,hr,-0.472727335,,-0.205302873,,moderate,1
CHEMBL1800631,499.97,N#Cc1c(-c2ccc(C(F)(F)F)cc2)cc(NCCN2CCCCC2)n2c1nc1ccccc12,T1/2,'=',0.6317,hr,-0.459340681,,-0.199489123,,moderate,1
CHEMBL1684496,567.26,O=C(NOCCO)c1cc(CN2OCCOC2=O)c(F)c(F)c1Nc1ccc(I)cc1F,T1/2,'=',0.6333,hr,-0.456811035,,-0.198390512,,moderate,1
CHEMBL411288,534.62,CC(C)CCn1nc(-c2ccn(C)c2)c(O)c(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)c1=O,T1/2,'=',0.6333,hr,-0.456811035,,-0.198390512,,moderate,1
CHEMBL262327,531.62,CC(C)CCn1nc(-c2ccccc2)c(O)c(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)c1=O,T1/2,'=',0.6333,hr,-0.456811035,,-0.198390512,,moderate,1
CHEMBL1762427,441.55,CC(C)(C)c1cc(NC(=O)N2CCCN(C(=O)CN3CCS(=O)(=O)CC3)CC2)no1,T1/2,'=',0.6333,hr,-0.456811035,,-0.198390512,,moderate,1
CHEMBL1641790,428.56,CN(C)CCNC(=O)c1cc(C(C)(C)C)sc1NC(=O)Nc1ccc2[nH]ncc2c1,T1/2,'=',0.6333,hr,-0.456811035,,-0.198390512,,moderate,1
CHEMBL1835126,418.54,O=C1CN(Cc2ccc(-c3cccc(CN4CCCCC4)n3)cc2)C(=O)N1CC1CC1,T1/2,'=',0.6333,hr,-0.456811035,,-0.198390512,,moderate,1
CHEMBL3410047,417.47,COc1cccc(N(CCO)C(=O)Nc2ccc(-c3ncnc4[nH]cc(C)c34)cc2)c1,T1/2,'=',0.6333,hr,-0.456811035,,-0.198390512,,moderate,1
CHEMBL563901,397.44,N[C@@H](CC(=O)N1CCC[C@H]1CNC(=O)C1CCC1)Cc1cc(F)c(F)cc1F,T1/2,'=',0.6333,hr,-0.456811035,,-0.198390512,,moderate,1
CHEMBL2322473,391.4,O=S(=O)(Nc1cc(CO)ccc1O)c1ccc(-c2ccc(F)cc2F)cc1,T1/2,'=',0.6333,hr,-0.456811035,,-0.198390512,,moderate,1
CHEMBL576256,255.32,CCc1n[nH]c(CC)c1Oc1cc(C)cc(C#N)c1,T1/2,'=',0.6333,hr,-0.456811035,,-0.198390512,,moderate,1
CHEMBL2386149,250.3,CC1(c2ccc(-c3ccc(C#N)cn3)cc2)COC1,T1/2,'=',0.6333,hr,-0.456811035,,-0.198390512,,moderate,1
CHEMBL4278682,594.85,COc1cc2c(N3CCN(C4CCCC4)CC3)nc(NCCCN3CCN(C)CC3)nc2cc1OCCCN1CCCC1,T1/2,'=',0.6398,hr,-0.446599651,,-0.193955764,,moderate,1
CHEMBL3633350,410.47,COc1cc(-c2nccc3ccc(-c4ccc5[nH]ccc5c4)cc23)cc(OC)c1OC,T1/2,'=',0.6483,hr,-0.433401727,,-0.188223978,,moderate,1
CHEMBL3357903,755.32,CCOc1cc(NC(=O)C2(NC(=O)c3ccc4c(C5CCCC5)c(-c5ncc(Cl)cn5)n(C)c4c3)CCC2)ccc1/C=C/C(=O)OCC(=O)N(C)C(C)C,T1/2,'=',0.65,hr,-0.430782916,,-0.187086643,,moderate,1
CHEMBL3582240,570.82,CC1(C)CC[C@]23CC[C@]4(C)[C@](C(=O)C=C5[C@@]6(C)C=C(C#N)C(=O)C(C)(C)[C@@H]6CC[C@]54C)([C@@H]2C1)N(C1CCCCC1)C3=O,T1/2,'=',0.65,hr,-0.430782916,,-0.187086643,,moderate,1
CHEMBL251996,535.58,CC(C)(F)CCn1nc(-c2cccs2)c(O)c(C2=NS(=O)(=O)c3cc(OCC(N)=O)ccc3N2)c1=O,T1/2,'=',0.65,hr,-0.430782916,,-0.187086643,,moderate,1
CHEMBL4086471,482.84,Cc1cc(C)cc(COc2ccc(N(CCN)C(=O)c3cccnc3Cl)cc2)c1,T1/2,'=',0.65,hr,-0.430782916,,-0.187086643,,moderate,1
CHEMBL2035823,463.89,C=CC(=O)NCc1coc(-c2c(N)ncnc2Nc2ccc(Oc3ccccn3)c(Cl)c2)n1,T1/2,'=',0.65,hr,-0.430782916,,-0.187086643,,moderate,1
CHEMBL2035826,457.49,C=CC(=O)NCc1coc(-c2c(N)ncnc2Nc2ccc(Oc3ccc(C)nc3)c(C)c2)n1,T1/2,'=',0.65,hr,-0.430782916,,-0.187086643,,moderate,1
CHEMBL210537,444.6,CC(=O)Nc1cccc(N2CCN(CCCCNS(=O)(=O)c3ccc(C)cc3)CC2)c1,T1/2,'=',0.65,hr,-0.430782916,,-0.187086643,,moderate,1
